#Ports	15
1	100	0	0	0	0
2	300	126	127	5000	21
3	200	48	45	3000	8
4	200	20	15	500	3
5	300	126	105	7000	21
6	200	17	12	2000	3
7	200	21	35	2000	4
8	200	64	67	2500	11
9	300	130	69	4000	22
10	300	64	55	1000	11
11	400	0	0	0	0
12	400	0	0	0	0
13	400	0	0	0	0
14	400	0	0	0	0
15	400	0	0	0	0

0	424.429407230849	445.991632938706	484.480189785007	518.636143043854	599.423768242253	610.849019099259	612.482184039174	660.651372389103	812.984773835665	426.393794099355	445.997020799639	520.522456705690	590.776578471547	664.254586286172
424.429407230849	0	28.7396175668064	78.4172039954135	109.601334978191	184.438060082292	202.002872896104	205.351396692411	254.230061507656	401.558954061342	4.59458748785107	26.5499777462106	110.476823140297	180.131398213370	252.646752473830
445.991632938706	28.7396175668064	0	40.6530191696718	78.4110369298327	153.850682239603	172.344115594766	172.632898118782	221.054141008571	369.166472422485	26.6480512901844	2.49592044097367	78.9264886824053	149.697463724984	221.088440244094
484.480189785007	78.4172039954135	40.6530191696718	0	52.5544372877157	146.769152937345	166.036409394080	167.605759863764	215.565481998451	362.351323663907	77.9566538530489	42.7620124634764	52.0961764407692	143.357588375547	217.079354467183
518.636143043854	109.601334978191	78.4110369298327	52.5544372877157	0	90.2364277807475	115.093185838581	116.566593671087	163.245632904664	310.245072120288	107.848876771464	80.5539770303453	9.17125892699377	92.3149499008867	162.819612892643
599.423768242254	184.438060082292	153.850682239603	146.769152937345	90.2364277807475	0	99.9999442053602	102.233102857515	149.058551180790	298.602696145489	182.302394627210	155.729864389839	81.4737325790794	67.2520878144932	149.703769112975
610.849019099259	202.002872896104	172.344115594766	166.036409394080	115.093185838581	99.9999442053602	0	25.4734353885386	91.5216227970746	235.702614332352	200.374016355572	173.301853232191	104.858176795821	30.6332828134679	90.4943437017696
612.482184039174	205.351396692411	172.632898118782	167.605759863764	116.566593671087	102.233102857515	25.4734353885386	0	53.6510080751748	202.510345341682	202.523543598101	175.368165462024	106.594203862937	49.7654901151925	54.6927926790964
660.651372389103	254.230061507656	221.054141008571	215.565481998451	163.245632904664	149.058551180790	91.5216227970746	53.6510080751748	0	168.359914797254	250.621816119508	223.250547581512	154.746465156792	101.548425115440	4.26020841247474
812.984773835665	401.558954061342	369.166472422485	362.351323663907	310.245072120288	298.602696145489	235.702614332352	202.510345341682	168.359914797254	0	396.603788604645	368.521024777839	299.024621599155	247.102984830980	164.232440917741
426.393794099355	4.59458748785107	26.6480512901844	77.9566538530489	107.848876771464	182.302394627210	200.374016355572	202.523543598101	250.621816119508	396.603788604645	0	24.3995948230913	108.433855949763	178.660575522290	249.985136058208
445.997020799639	26.5499777462106	2.49592044097367	42.7620124634764	80.5539770303453	155.729864389839	173.301853232191	175.368165462024	223.250547581512	368.521024777839	24.3995948230913	0	81.7872585166363	151.847425756117	222.526735169523
520.522456705690	110.476823140297	78.9264886824053	52.0961764407692	9.17125892699377	81.4737325790794	104.858176795821	106.594203862937	154.746465156792	299.024621599155	108.433855949763	81.7872585166363	0	82.3198059553183	154.099809425704
590.776578471547	180.131398213370	149.697463724984	143.357588375547	92.3149499008867	67.2520878144932	30.6332828134679	49.7654901151925	101.548425115440	247.102984830980	178.660575522290	151.847425756117	82.3198059553183	0	99.7291833478444
664.254586286172	252.646752473830	221.088440244094	217.079354467183	162.819612892643	149.703769112975	90.4943437017696	54.6927926790964	4.26020841247474	164.232440917741	249.985136058208	222.526735169523	154.099809425704	99.7291833478443	0
